date,portfolio_value,cash,open_positions_val,open_count,nifty_value,peak,drawdown,nifty_peak,nifty_drawdown
2025-07-21,1135522.8988075769,763432.9555702722,372089.9432373047,1,1290408.3120114175,1166088.1638691898,-2.6211795993361706,1348284.8581181858,-4.2926052130813925
2025-07-22,1161361.3596726097,1161361.3596726097,0.0,0,1288875.7658210758,1166088.1638691898,-0.4053556448850404,1348284.8581181858,-4.406271563416343
2025-07-23,1161361.3596726097,1161361.3596726097,0.0,0,1297053.0955886135,1166088.1638691898,-0.4053556448850404,1348284.8581181858,-3.799772890802683
2025-07-24,1161361.3596726097,1161361.3596726097,0.0,0,1288937.441337945,1166088.1638691898,-0.4053556448850404,1348284.8581181858,-4.40169719498835
2025-07-25,1161361.3596726097,1161361.3596726097,0.0,0,1277360.625385723,1166088.1638691898,-0.4053556448850404,1348284.8581181858,-5.260329989276326
2025-07-28,1171301.0940476097,775724.2163620628,395576.8776855469,1,1269332.461974131,1171301.0940476097,0.0,1348284.8581181858,-5.855765246392328
2025-07-29,1171804.3811569847,775724.2163620628,396080.1647949219,1,1276542.8723192245,1171804.3811569847,0.0,1348284.8581181858,-5.320981346559972
2025-07-30,1168130.4658737816,775724.2163620628,392406.24951171875,1,1278288.9724979426,1171804.3811569847,-0.31352633103962907,1348284.8581181858,-5.1914760592904
2025-07-31,1164600.0447312035,478093.08452612534,686506.9602050781,2,1273829.9531667868,1171804.3811569847,-0.6148070908105008,1348284.8581181858,-5.522193956499399
2025-08-01,1172041.455652569,880728.2076056938,291313.248046875,1,1263389.714532761,1172041.455652569,0.0,1348284.8581181858,-6.2965287397734215
2025-08-04,1185017.3243049127,119325.85311350634,1065691.4711914062,3,1271484.7767948983,1185017.3243049127,0.0,1348284.8581181858,-5.69613170843423
2025-08-05,1188984.5899299127,119325.85311350634,1069658.7368164062,3,1267720.159496503,1188984.5899299127,0.0,1348284.8581181858,-5.975346985215554
2025-08-06,1194452.383386944,119325.85311350634,1075126.5302734375,3,1263844.847703662,1194452.383386944,0.0,1348284.8581181858,-6.262772284810608
2025-08-07,1198820.3196662408,119325.85311350634,1079494.4665527344,3,1264973.7909187924,1198820.3196662408,0.0,1348284.8581181858,-6.179040482266594
2025-08-08,1190018.5144904596,119325.85311350634,1070692.6613769531,3,1252998.3944275868,1198820.3196662408,-0.7342055378433799,1348284.8581181858,-7.067235318773156
2025-08-11,1197624.387293194,119325.85311350634,1078298.5341796875,3,1264402.9408172185,1198820.3196662408,-0.09975910096183807,1348284.8581181858,-6.2213794656154535
2025-08-12,1196456.1827033502,119325.85311350634,1077130.3295898438,3,1259380.8059362785,1198820.3196662408,-0.1972052795658999,1348284.8581181858,-6.593862687591959
2025-08-13,1204403.288904522,119325.85311350634,1085077.4357910156,3,1266166.9208689055,1204403.288904522,0.0,1348284.8581181858,-6.090548058508428
2025-08-14,1210897.9051154596,119325.85311350634,1091572.0520019531,3,1266781.5666143799,1210897.9051154596,0.0,1348284.8581181858,-6.044960826569011
2025-08-18,1221607.2839338188,926412.348875225,295194.93505859375,1,1279415.203597511,1221607.2839338188,0.0,1348284.8581181858,-5.10794540975539
2025-08-19,1231665.495111517,416370.91198163416,815294.5831298828,3,1284748.528627083,1231665.495111517,0.0,1348284.8581181858,-4.712381742518499
2025-08-20,1251948.1083671257,417256.8175956413,834691.2907714844,2,1288343.4880297263,1251948.1083671257,0.0,1348284.8581181858,-4.4457497039698435
2025-08-21,1244712.9146415398,417256.8175956413,827456.0970458984,2,1290050.915449496,1251948.1083671257,-0.5779148254812702,1348284.8581181858,-4.319112709607046
2025-08-22,1236058.25070111,417256.8175956413,818801.4331054688,2,1279062.929920541,1251948.1083671257,-1.2692105655034087,1348284.8581181858,-5.134072950597295
2025-08-25,1232802.3040458367,417256.8175956413,815545.4864501953,2,1284085.0648014813,1251948.1083671257,-1.529280981642306,1348284.8581181858,-4.761589728620755
2025-08-26,1245478.266692321,417256.8175956413,828221.4490966797,2,1270934.5186818556,1251948.1083671257,-0.5167819362132419,1348284.8581181858,-5.736943418936615
2025-08-28,1250111.7074296256,837036.7627274772,413074.94470214844,1,1260075.1075203146,1251948.1083671257,-0.14668347076264476,1348284.8581181858,-6.542367517275714
2025-08-29,1247908.4501054068,837036.7627274772,410871.6873779297,1,1256266.694578019,1251948.1083671257,-0.32266978437211097,1348284.8581181858,-6.824831042647579
2025-09-01,1254376.103303649,837036.7627274772,417339.3405761719,1,1266460.1306958445,1254376.103303649,0.0,1348284.8581181858,-6.06880118319691
2025-09-02,1263793.2359940787,837036.7627274772,426756.47326660156,1,1264122.5884270214,1263793.2359940787,0.0,1348284.8581181858,-6.242172726661818
2025-09-03,1261625.519319274,837036.7627274772,424588.7565917969,1,1271088.8079227526,1263793.2359940787,-0.1715246302216199,1348284.8581181858,-5.725500047755226
2025-09-04,1268081.2610819694,847968.7090800164,420112.5520019531,1,1272078.830551841,1268081.2610819694,0.0,1348284.8581181858,-5.652071749341323
2025-09-05,1273883.403904235,606796.3726542351,667087.03125,2,1272423.3696770214,1273883.403904235,0.0,1348284.8581181858,-5.626517867080773
2025-09-08,1284969.9444315787,606796.3726542351,678173.5717773438,2,1274076.8561317115,1284969.9444315787,0.0,1348284.8581181858,-5.503881582564614
2025-09-09,1295536.1456034537,606796.3726542351,688739.7729492188,2,1278985.7853000925,1295536.1456034537,0.0,1348284.8581181858,-5.139794636187981
2025-09-10,1287877.1783182975,606796.3726542351,681080.8056640625,2,1284360.1938580025,1295536.1456034537,-0.5911812890090182,1348284.8581181858,-4.741183873369572
2025-09-11,1286412.6780741569,606796.3726542351,679616.3054199219,2,1286026.5377494341,1295536.1456034537,-0.7042233101915665,1348284.8581181858,-4.617593974588292
2025-09-12,1286010.8958475944,606796.3726542351,679214.5231933594,2,1291606.6652952067,1295536.1456034537,-0.7352361250733429,1348284.8581181858,-4.203725383528031
2025-09-15,1282626.5921366569,606796.3726542351,675830.2194824219,2,1289302.572451656,1295536.1456034537,-0.9964641674110662,1348284.8581181858,-4.37461603988136
2025-09-16,1293611.0677225944,606796.3726542351,686814.6950683594,2,1298040.506550864,1295536.1456034537,-0.14859314326291406,1348284.8581181858,-3.7265382952863697
2025-09-17,1293711.4209940787,606796.3726542351,686915.0483398438,2,1302728.3480765275,1295536.1456034537,-0.1408470628602225,1348284.8581181858,-3.378849044202867
2025-09-18,1298291.5166972037,606796.3726542351,691495.1440429688,2,1307529.2948660254,1298291.5166972037,0.0,1348284.8581181858,-3.0227709676309247
2025-09-19,1295487.0088847037,606796.3726542351,688690.6362304688,2,1302563.8130657272,1298291.5166972037,-0.21601526132085835,1348284.8581181858,-3.3910523267517694
2025-09-22,1292709.118015563,606796.3726542351,685912.7453613281,2,1296150.4633498767,1298291.5166972037,-0.4299803711143396,1348284.8581181858,-3.8667195922583866
2025-09-23,1294128.4261649773,630536.0057548211,663592.4204101562,2,1294461.0162517999,1298291.5166972037,-0.3206591492500241,1348284.8581181858,-3.992023016672334
2025-09-24,1296378.2990426584,1048735.9186715647,247642.38037109375,1,1288670.0468332132,1298291.5166972037,-0.14736425756000218,1348284.8581181858,-4.421529391658196
2025-09-25,1292984.7780356584,1292984.7780356584,0.0,0,1280130.0971700782,1298291.5166972037,-0.4087478500241177,1348284.8581181858,-5.054922966592671
2025-09-26,1292984.7780356584,1292984.7780356584,0.0,0,1267984.9423343963,1298291.5166972037,-0.4087478500241177,1348284.8581181858,-5.955708491443333
2025-09-29,1292984.7780356584,1292984.7780356584,0.0,0,1266966.6936137113,1298291.5166972037,-0.4087478500241177,1348284.8581181858,-6.031230271173634
2025-09-30,1292984.7780356584,1292984.7780356584,0.0,0,1265742.625456439,1298291.5166972037,-0.4087478500241177,1348284.8581181858,-6.122017329257236
2025-10-01,1292984.7780356584,1292984.7780356584,0.0,0,1277324.6647423368,1298291.5166972037,-0.4087478500241177,1348284.8581181858,-5.26299712917408
2025-10-03,1291636.948201674,862670.9796958147,428965.9685058594,1,1280304.9783995063,1298291.5166972037,-0.5125635044168378,1348284.8581181858,-5.041952322564806
2025-10-06,1281743.2990317522,432286.13179542404,849457.1672363281,2,1289737.2140827505,1298291.5166972037,-1.2746149422241864,1348284.8581181858,-4.342379407653572
2025-10-07,1276401.5402426897,432286.13179542404,844115.4084472656,2,1291313.5559169925,1298291.5166972037,-1.6860601931838244,1348284.8581181858,-4.225464808728082
2025-10-08,1277002.4532981692,849773.2877708253,427229.16552734375,1,1288117.1770533326,1298291.5166972037,-1.639775283535164,1348284.8581181858,-4.462534805058171
2025-10-09,1286355.0156760989,426854.6090598878,859500.4066162109,2,1295093.6423189675,1298291.5166972037,-0.9194006790917648,1348284.8581181858,-3.9451022147840313
2025-10-10,1277776.0112815676,426854.6090598878,850921.4022216797,2,1300419.1323480252,1298291.5166972037,-1.5801925185359489,1348284.8581181858,-3.5501196562399446
2025-10-13,1275915.3088889895,426854.6090598878,849060.6998291016,2,1297436.2070240178,1298291.5166972037,-1.723511824612266,1348284.8581181858,-3.7713581657468076
2025-10-14,1270793.9986187886,851220.1612164448,419573.83740234375,1,1293226.7023246246,1298291.5166972037,-2.117977181917329,1348284.8581181858,-4.0835699861234325
2025-10-15,1272169.9070660542,851220.1612164448,420949.7458496094,1,1302383.8089513476,1298291.5166972037,-2.0119987918893427,1348284.8581181858,-3.4044029264633817
2025-10-16,1282999.0813824604,851220.1612164448,431778.9201660156,1,1315845.5452196049,1298291.5166972037,-1.177889181132955,1348284.8581181858,-2.4059687908871705
2025-10-17,1293301.0603863667,423848.93013734324,869452.1302490234,2,1322251.0599349414,1298291.5166972037,-0.38438642220605157,1348284.8581181858,-1.93088263407334
2025-10-20,1304569.7145611714,423848.93013734324,880720.7844238281,2,1329106.6853849515,1304569.7145611714,0.0,1348284.8581181858,-1.4224125278690294
2025-10-21,1302927.6993023823,423848.93013734324,879078.7691650391,2,1330415.5322657377,1304569.7145611714,-0.12586642480362964,1348284.8581181858,-1.3253375757247998
2025-10-23,1303864.638140273,872142.7295709371,431721.90856933594,1,1331588.170676044,1304569.7145611714,-0.05404666481434368,1348284.8581181858,-1.2383649747016774
2025-10-24,1300997.9694391012,503751.18904359336,797246.7803955078,2,1326638.0575306008,1304569.7145611714,-0.27378721751728297,1348284.8581181858,-1.6055064667712438
2025-10-27,1306940.8557916402,503751.18904359336,803189.6667480469,2,1335427.4213767743,1306940.8557916402,0.0,1348284.8581181858,-0.9536142651158082
2025-10-28,1305516.7987848043,503751.18904359336,801765.6097412109,2,1333892.1630708703,1306940.8557916402,-0.10896109036038648,1348284.8581181858,-1.0674817684597797
2025-10-29,1318508.4091363668,131681.1319146871,1186827.2772216797,3,1339945.5045579614,1318508.4091363668,0.0,1348284.8581181858,-0.6185157023764047
2025-10-30,1314920.2200494527,131681.1319146871,1183239.0881347656,3,1330891.2574251697,1318508.4091363668,-0.27214002292669137,1348284.8581181858,-1.2900538479155286
2025-10-31,1306535.8394342184,131681.1319146871,1174854.7075195312,3,1322881.0743352706,1318508.4091363668,-0.9080389339337293,1348284.8581181858,-1.884155535082662
2025-11-03,1313853.3375360367,492255.50983828283,821597.8276977539,3,1325002.5513976035,1318508.4091363668,-0.35305589013111943,1348284.8581181858,-1.7268091813385522
2025-11-04,1294313.599446626,922297.6066487744,372015.99279785156,2,1316480.6825048858,1318508.4091363668,-1.835013680768913,1348284.8581181858,-2.3588617362127273
2025-11-06,1290417.3909010661,1290417.3909010661,0.0,0,1311957.3759900227,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-2.6943477047473277
2025-11-07,1290417.3909010661,1290417.3909010661,0.0,0,1311062.5787517999,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-2.7607132975102444
2025-11-10,1290417.3909010661,1290417.3909010661,0.0,0,1315282.3292210964,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-2.4477415657661075
2025-11-11,1290417.3909010661,1290417.3909010661,0.0,0,1321484.7366154084,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-1.9877195342965222
2025-11-12,1290417.3909010661,1290417.3909010661,0.0,0,1330785.8867131248,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-1.2978690148226129
2025-11-13,1290417.3909010661,1290417.3909010661,0.0,0,1330958.156275715,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-1.2850920736923381
2025-11-14,1290417.3909010661,1290417.3909010661,0.0,0,1332547.3555466982,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-1.1672238605017453
2025-11-17,1290417.3909010661,1290417.3909010661,0.0,0,1337865.1110239662,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-0.7728149605390134
2025-11-18,1290417.3909010661,1290417.3909010661,0.0,0,1332547.3555466982,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-1.1672238605017453
2025-11-19,1290417.3909010661,1290417.3909010661,0.0,0,1339881.2173742543,1318508.4091363668,-2.1305149091692557,1348284.8581181858,-0.623283773701988
2025-11-20,1292079.4551100505,860353.6811842693,431725.77392578125,1,1347055.6670759616,1318508.4091363668,-2.004458511085831,1348284.8581181858,-0.09116701376738533
2025-11-21,1296585.397492863,860353.6811842693,436231.71630859375,1,1340678.3784522219,1318508.4091363668,-1.6627130696772372,1348284.8581181858,-0.5641596892648003
2025-11-24,1287241.0456862224,860353.6811842693,426887.3645019531,1,1335090.5163546596,1318508.4091363668,-2.3714193427575316,1348284.8581181858,-0.9786019389064171
2025-11-25,1288090.5281080974,860353.6811842693,427736.8469238281,1,1331248.7544358156,1318508.4091363668,-2.30699181116284,1348284.8581181858,-1.2635389012784444
2025-11-26,1289752.5471510661,860353.6811842693,429398.8659667969,1,1347731.9883383047,1318508.4091363668,-2.1809388386181,1348284.8581181858,-0.041005413400009225
2025-11-27,1289457.116242863,860353.6811842693,429103.43505859375,1,1348259.1432447026,1318508.4091363668,-2.2033452871591934,1348284.8581181858,-0.0019072285302574846
2025-11-28,1289826.4387526286,860353.6811842693,429472.7575683594,1,1347611.048073956,1318508.4091363668,-2.175334657328813,1348284.8581181858,-0.04997534758123534
2025-12-01,1285126.904781328,1285126.904781328,0.0,0,1346212.1991359803,1318508.4091363668,-2.5317627194280763,1348284.8581181858,-0.15372559958125373
2025-12-02,1282785.172359453,857611.305171953,425173.8671875,1,1338829.4187795722,1318508.4091363668,-2.70936738282259,1348284.8581181858,-0.7012938906553161
2025-12-03,1281831.3620990375,1281831.3620990375,0.0,0,1336453.404649249,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.8775188268041519
2025-12-04,1281831.3620990375,1281831.3620990375,0.0,0,1338909.1750668588,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.6953785021670229
2025-12-05,1281831.3620990375,1281831.3620990375,0.0,0,1346762.4572490228,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.11291388907888618
2025-12-08,1281831.3620990375,1281831.3620990375,0.0,0,1335144.5577684634,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.9745937789483468
2025-12-09,1281831.3620990375,1281831.3620990375,0.0,0,1328926.6812705721,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.4357631275806244
2025-12-10,1281831.3620990375,1281831.3620990375,0.0,0,1324727.422341082,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.7472150365897534
2025-12-11,1281831.3620990375,1281831.3620990375,0.0,0,1331955.9134565932,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.2110901166970802
2025-12-12,1281831.3620990375,1281831.3620990375,0.0,0,1339588.0075473154,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.6450306490134888
2025-12-15,1281831.3620990375,1281831.3620990375,0.0,0,1338577.4933784201,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.7199787701624351
2025-12-16,1281831.3620990375,1281831.3620990375,0.0,0,1329978.3794165293,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.3577604607387626
2025-12-17,1281831.3620990375,1281831.3620990375,0.0,0,1327841.5336993416,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.5162466815341333
2025-12-18,1281831.3620990375,1281831.3620990375,0.0,0,1327687.2444584446,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.5276900527155228
2025-12-19,1281831.3620990375,1281831.3620990375,0.0,0,1335445.4016984673,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.9522806951669401
2025-12-22,1281831.3620990375,1281831.3620990375,0.0,0,1346039.9295733902,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.16650254071152848
2025-12-23,1281831.3620990375,1281831.3620990375,0.0,0,1346284.2208714772,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.1483838696743155
2025-12-24,1281831.3620990375,1281831.3620990375,0.0,0,1344481.5680608412,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.28208356968815057
2025-12-26,1281831.3620990375,1281831.3620990375,0.0,0,1339348.9395829048,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.6627619142554876
2025-12-29,1281831.3620990375,1281831.3620990375,0.0,0,1334195.6186677124,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.0449749817807659
2025-12-30,1281831.3620990375,1281831.3620990375,0.0,0,1334028.471990074,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-1.0573719672272754
2025-12-31,1281831.3620990375,1281831.3620990375,0.0,0,1343838.6962237707,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.3297642829439315
2026-01-01,1281831.3620990375,1281831.3620990375,0.0,0,1344710.4907040733,1318508.4091363668,-2.7817074796931363,1348284.8581181858,-0.2651047657021985
2026-01-02,1281831.3620990375,1281831.3620990375,0.0,0,1354070.7046518205,1318508.4091363668,-2.7817074796931363,1354070.7046518205,0.0
2026-01-05,1281831.3620990375,1281831.3620990375,0.0,0,1350046.326951759,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-0.29720587604739207
2026-01-06,1281831.3620990375,1281831.3620990375,0.0,0,1346363.876710039,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-0.5691599349505958
2026-01-07,1281831.3620990375,1281831.3620990375,0.0,0,1344412.1579921825,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-0.7132970698248358
2026-01-08,1281831.3620990375,1281831.3620990375,0.0,0,1330839.827678204,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-1.715632491996783
2026-01-09,1281831.3620990375,1281831.3620990375,0.0,0,1320885.6604222383,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-2.4507615529659685
2026-01-12,1281831.3620990375,1281831.3620990375,0.0,0,1326386.0316807241,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-2.04455150502758
2026-01-13,1281831.3620990375,1281831.3620990375,0.0,0,1323405.718023555,1318508.4091363668,-2.7817074796931363,1354070.7046518205,-2.264651803108807
2026-01-14,1265061.806068764,430129.53714786563,834932.2689208984,2,1319975.2936317115,1318508.4091363668,-4.0535655819298615,1354070.7046518205,-2.517993403370772
2026-01-16,1292084.836985175,850845.8921609563,441238.94482421875,1,1321453.898856974,1318508.4091363668,-2.004050332033863,1354070.7046518205,-2.40879635626069
2026-01-19,1301053.218674628,927504.2133035344,373549.00537109375,1,1315855.7909895084,1318508.4091363668,-1.3238588651225984,1354070.7046518205,-2.8222243883592837
2026-01-20,1296098.3728494328,927504.2133035344,368594.15954589844,1,1297701.0903106357,1318508.4091363668,-1.6996506151684534,1354070.7046518205,-4.162974218962912
2026-01-21,1290091.4047464055,1290091.4047464055,0.0,0,1293843.8592882121,1318508.4091363668,-2.1552387677659643,1354070.7046518205,-4.447836080989196
2026-01-22,1290091.4047464055,1290091.4047464055,0.0,0,1300653.1778762084,1318508.4091363668,-2.1552387677659643,1354070.7046518205,-3.944958456903295
2026-01-23,1290091.4047464055,1290091.4047464055,0.0,0,1288245.7514207468,1318508.4091363668,-2.1552387677659643,1354070.7046518205,-4.861264113087773
2026-01-27,1291552.1591409368,860356.6452249212,431195.5139160156,1,1294764.4718486422,1318508.4091363668,-2.0444503659317994,1354070.7046518205,-4.379847566263387
2026-01-28,1277834.9049966496,421414.2275064153,856420.6774902344,2,1303371.2199135982,1318508.4091363668,-3.0848118872718198,1354070.7046518205,-3.744227281784296
2026-01-29,1290213.1927721072,844626.9541246463,445586.23864746094,1,1307287.6152347769,1318508.4091363668,-2.146001964658927,1354070.7046518205,-3.4549960542180993
2026-01-30,1292402.4402086306,844626.9541246463,447775.4860839844,1,1302234.6425954022,1318508.4091363668,-1.9799622624201367,1354070.7046518205,-3.828165093472513
2026-02-02,1260258.0925474977,831728.065325818,428530.0272216797,1,1290290.083862631,1318508.4091363668,-4.417894962613359,1354070.7046518205,-4.710287326213856
2026-02-03,1302623.354112439,967116.229844861,335507.1242675781,1,1323161.4267254681,1318508.4091363668,-1.204774646400059,1354070.7046518205,-2.282693054370467
2026-02-04,1320796.3577623414,477011.1916246461,843785.1661376953,3,1325653.1577864636,1320796.3577623414,0.0,1354070.7046518205,-2.098675258812575
2026-02-05,1324174.535740857,477011.1916246461,847163.3441162109,3,1318802.7556701296,1324174.535740857,0.0,1354070.7046518205,-2.604586958460161
2026-02-06,1318931.4744615601,477011.1916246461,841920.2828369141,3,1321420.4494317013,1324174.535740857,-0.39594941133371486,1354070.7046518205,-2.4112666427204537
2026-02-09,1325343.483738904,132777.0657701539,1192566.41796875,4,1330348.733863917,1325343.483738904,0.0,1354070.7046518205,-1.7519004514615273
2026-02-10,1318339.3136388373,472906.37125602487,845432.9423828125,3,1333838.2221057909,1325343.483738904,-0.5284796119649854,1354070.7046518205,-1.4941969039373095
2026-02-11,1319691.5786534857,472906.37125602487,846785.2073974609,3,1334799.9181945587,1325343.483738904,-0.42644832488809975,1354070.7046518205,-1.4231743136498156
2026-02-12,1316458.5961095404,472906.37125602487,843552.2248535156,3,1327257.725712302,1325343.483738904,-0.670383771329863,1354070.7046518205,-1.9801756915207123
2026-02-13,1303397.2938166838,753946.3508235198,549450.9429931641,2,1309972.2078468937,1325343.483738904,-1.6558869599832378,1354070.7046518205,-3.256735165558881
2026-02-16,1306513.9175959807,753946.3508235198,552567.5667724609,2,1320857.3338819174,1325343.483738904,-1.4207310311590646,1354070.7046518205,-2.4528535072652202
2026-02-17,1313208.9188166838,753946.3508235198,559262.5679931641,2,1323050.832679747,1325343.483738904,-0.9155788722775066,1354070.7046518205,-2.2908605780707645
2026-02-18,1313004.8256770354,753946.3508235198,559058.4748535156,2,1327882.6172276794,1325343.483738904,-0.9309781361025093,1354070.7046518205,-1.9340265862169292
2026-02-19,1305749.9842651272,929787.306042471,375962.67822265625,1,1309110.7595852192,1325343.483738904,-1.4783714345885477,1354070.7046518205,-3.320354314744743
2026-02-20,1308163.6463745022,929787.306042471,378376.34033203125,1,1315122.917095248,1325343.483738904,-1.2962554669930486,1354070.7046518205,-2.876348142144279
2026-02-23,1309897.1131713772,929787.306042471,380109.80712890625,1,1322413.083727628,1325343.483738904,-1.1654616902745223,1354070.7046518205,-2.337959222914639
2026-02-24,1309787.4085815335,929787.306042471,380000.1025390625,1,1307583.3362798293,1325343.483738904,-1.1737391361736234,1354070.7046518205,-3.4331566447960897
2026-02-25,1316896.749401846,929787.306042471,387109.443359375,1,1310558.527052047,1325343.483738904,-0.6373241684660478,1354070.7046518205,-3.213434678875357
2026-02-26,1321614.395886221,929787.306042471,391827.08984375,1,1311281.1551764042,1325343.483738904,-0.2813676528716052,1354070.7046518205,-3.160067589411368
2026-02-27,1310928.4168823147,929787.306042471,381141.11083984375,1,1294931.6185262806,1325343.483738904,-1.0876476199153347,1354070.7046518205,-4.367503552242245
2026-03-02,1306648.5860628919,1306648.5860628919,0.0,0,1278836.6189441474,1325343.483738904,-1.4105700073517662,1354070.7046518205,-5.556141599490438
2026-03-04,1306648.5860628919,1306648.5860628919,0.0,0,1259025.9205924708,1325343.483738904,-1.4105700073517662,1354070.7046518205,-7.019189155546279
2026-03-05,1306648.5860628919,1306648.5860628919,0.0,0,1273703.9904662105,1325343.483738904,-1.4105700073517662,1354070.7046518205,-5.935193332926811
2026-03-06,1308448.2990755872,871551.2696566419,436897.0294189453,1,1257480.4165166633,1325343.483738904,-1.2747778119868205,1354070.7046518205,-7.133326775575872
2026-03-09,1297834.596568849,1297834.596568849,0.0,0,1235756.5717573545,1325343.483738904,-2.0756043627611236,1354070.7046518205,-8.737662847885678
2026-03-10,1297834.596568849,1297834.596568849,0.0,0,1247767.928891946,1325343.483738904,-2.0756043627611236,1354070.7046518205,-7.850607460502484
2026-03-11,1284866.1711538099,1284866.1711538099,0.0,0,1227466.0362772578,1325343.483738904,-3.054099792372628,1354070.7046518205,-9.34993039430073
2026-03-12,1284866.1711538099,1284866.1711538099,0.0,0,1215755.5230726702,1325343.483738904,-3.054099792372628,1354070.7046518205,-10.214768040101422
2026-03-13,1284866.1711538099,1284866.1711538099,0.0,0,1190655.1948865973,1325343.483738904,-3.054099792372628,1354070.7046518205,-12.068462097571416
2026-03-16,1284866.1711538099,1284866.1711538099,0.0,0,1203908.700948879,1325343.483738904,-3.054099792372628,1354070.7046518205,-11.089672288682559
2026-03-17,1284866.1711538099,1284866.1711538099,0.0,0,1212772.5977486628,1325343.483738904,-3.054099792372628,1354070.7046518205,-10.435061213401733
2026-03-18,1284866.1711538099,1284866.1711538099,0.0,0,1222886.2775792019,1325343.483738904,-3.054099792372628,1354070.7046518205,-9.688151927513326
2026-03-19,1284866.1711538099,1284866.1711538099,0.0,0,1182994.7742555544,1325343.483738904,-3.054099792372628,1354070.7046518205,-12.634194788244512
2026-03-20,1284866.1711538099,1284866.1711538099,0.0,0,1188772.8862373997,1325343.483738904,-3.054099792372628,1354070.7046518205,-12.207473202584701
2026-03-23,1284866.1711538099,1284866.1711538099,0.0,0,1157819.9131158714,1325343.483738904,-3.054099792372628,1354070.7046518205,-14.493393207735938
2026-03-24,1284866.1711538099,1284866.1711538099,0.0,0,1178378.9544653879,1325343.483738904,-3.054099792372628,1354070.7046518205,-12.97507948313594
2026-03-25,1284866.1711538099,1284866.1711538099,0.0,0,1198644.7859879655,1325343.483738904,-3.054099792372628,1354070.7046518205,-11.478419711016526
2026-03-27,1284866.1711538099,1284866.1711538099,0.0,0,1173606.2337674862,1325343.483738904,-3.054099792372628,1354070.7046518205,-13.327551527727504
2026-03-30,1288184.4486501478,938349.6061513685,349834.8424987793,1,1148498.271478348,1325343.483738904,-2.8037286593757114,1354070.7046518205,-15.181809374299437
2026-04-01,1292363.041148927,938349.6061513685,354013.4349975586,1,1166395.8234223926,1325343.483738904,-2.488444919722717,1354070.7046518205,-13.860050334497542
2026-04-02,1291318.4211538099,938349.6061513685,352968.8150024414,1,1168128.9657156449,1325343.483738904,-2.5672637321991796,1354070.7046518205,-13.732055371804814
2026-04-06,1284743.2636525892,938349.6061513685,346393.6575012207,1,1181251.285743674,1325343.483738904,-3.063373426168598,1354070.7046518205,-12.762953833535926
2026-04-07,1290141.4618337415,757160.2755849622,532981.1862487793,2,1189243.4885118804,1325343.483738904,-2.656067829741355,1354070.7046518205,-12.172718571761951
2026-04-08,1280819.8884035938,1096255.9604250782,184563.92797851562,1,1234177.6182562744,1325343.483738904,-3.3594004785616285,1354070.7046518205,-8.854270754375035
2026-04-09,1275867.8249270313,670855.5639407032,605012.2609863281,2,1222747.35699316,1325343.483738904,-3.7330442575005276,1354070.7046518205,-9.698411405512859
2026-04-10,1295957.2514407032,670855.5639407032,625101.6875,2,1236916.252282195,1325343.483738904,-2.217254067247512,1354070.7046518205,-8.652018832336381
2026-04-13,1292467.7116457813,670855.5639407032,621612.1477050781,2,1226221.4765801788,1325343.483738904,-2.4805473069047212,1354070.7046518205,-9.441842854470158
